lane,cell,split,graph,variable,role,categorical,n,rayleigh,smoothness_perm_mean,smoothness_perm_sd,smoothness_effect,smoothness_z,p_smoother,purity,purity_perm_mean,purity_perm_sd,purity_excess,purity_z
global24,epr_triviaqa_mistral24b,leave_family_out,ungated,trace_length,nuisance,False,621,0.1280955230751967,1.002797342229037,0.018525941080875703,0.8722618043736898,47.21497360567521,0.004975124378109453,0.6389100295107191,0.2519606320311409,0.008617612673334404,0.3869493974795782,44.90215702974456
global24,epr_triviaqa_mistral24b,leave_family_out,ungated,row_order,nuisance,False,621,0.9881625590189245,0.998933380525605,0.018017368343381544,0.010782322141455794,0.5978021485383599,0.2736318407960199,0.24892861485874782,0.24892480752942106,0.0076283562942834945,3.8073293267548713e-06,0.0004991021892367549
global24,internalstates_gsm8k_qwen25_7b,leave_family_out,dufs,hallucination,target,True,500,0.8508263146330839,1.0016269767268773,0.021803959905137827,0.1505557114551574,6.916205255828742,0.004975124378109453,0.6525028198294194,0.5842285465001252,0.00960573950852569,0.06827427332929414,7.107654050861622
global24,internalstates_gsm8k_qwen25_7b,leave_family_out,dufs,trace_length,nuisance,False,500,0.6786392762554113,1.0028066684841994,0.019502515017729042,0.32326010827070584,16.621825027905327,0.004975124378109453,0.35774099533028964,0.2478466254774547,0.00872938870837124,0.10989436985283493,12.589010928961075
global24,internalstates_gsm8k_qwen25_7b,leave_family_out,dufs,row_order,nuisance,False,500,1.035067786386747,1.0015599556342891,0.02055315045142188,-0.033455641436100886,-1.6303014387820915,0.9701492537313433,0.23139375767280546,0.24875111510060172,0.008732483554058245,-0.01735735742779626,-1.9876770818228202
global24,internalstates_gsm8k_qwen25_7b,leave_family_out,ungated,hallucination,target,True,500,0.8556738278668948,1.0027018827069056,0.02192795516728023,0.1466318727188306,6.705050868555155,0.004975124378109453,0.6516370846786281,0.5831286615112969,0.00967273454364853,0.06850842316733119,7.0826324094995785
global24,internalstates_gsm8k_qwen25_7b,leave_family_out,ungated,trace_length,nuisance,False,500,0.4490040492884819,1.002433652438506,0.019432186328533465,0.552086017666864,28.480048193928113,0.004975124378109453,0.523805658295061,0.2480490369370436,0.009247649437241602,0.2757566213580174,29.819104111743915
global24,internalstates_gsm8k_qwen25_7b,leave_family_out,ungated,row_order,nuisance,False,500,0.9911420882366864,1.0028779018371101,0.0208435945875575,0.01170213600172627,0.5630417321314337,0.25870646766169153,0.2539111581365542,0.24932204009210515,0.00870371148055856,0.004589118044449031,0.5272598999518451
global24,lapeigvals_gsm8k_llama3b,leave_family_out,dufs,hallucination,target,True,1319,0.8700483122618913,1.0010326523843585,0.012446758168302778,0.130849218365131,10.52357074439151,0.004975124378109453,0.5733815157368534,0.5059993648041893,0.006752042739351871,0.06738215093266409,9.979520795973531
global24,lapeigvals_gsm8k_llama3b,leave_family_out,dufs,trace_length,nuisance,False,1319,0.42306861090625064,1.000134587233797,0.012711514300613569,0.5769883210654809,45.39710711726077,0.004975124378109453,0.40561166497813,0.2499642484643879,0.005644406958884578,0.15564741651374212,27.575512830226625
global24,lapeigvals_gsm8k_llama3b,leave_family_out,dufs,row_order,nuisance,False,1319,1.0116936369910685,1.0001315449988,0.01297758964721037,-0.01156057125693642,-0.8909275379002217,0.8159203980099502,0.2442906718496089,0.2492837897284319,0.005969805402940259,-0.004993117878823006,-0.8363954169031684
global24,lapeigvals_gsm8k_llama3b,leave_family_out,ungated,hallucination,target,True,1319,0.8302125217543124,1.0009035994843056,0.012573111150759032,0.17053698060226602,13.575882347917423,0.004975124378109453,0.5891518586955024,0.5059472269640231,0.006894653782072677,0.0832046317314793,12.067992731966628
global24,lapeigvals_gsm8k_llama3b,leave_family_out,ungated,trace_length,nuisance,False,1319,0.21348233780447845,1.0014181691430475,0.0126034652137216,0.7868199875111477,62.51739644433106,0.004975124378109453,0.5840914066045918,0.24922944105185912,0.005629681742031422,0.3348619655527327,59.481509061629595
global24,lapeigvals_gsm8k_llama3b,leave_family_out,ungated,row_order,nuisance,False,1319,1.0093600505879852,1.000477190769522,0.01323978595338431,-0.00887862302151122,-0.6709217089867336,0.7761194029850746,0.24599786034300564,0.248972872691826,0.005227318072596068,-0.0029750123488203606,-0.5691278601194563
global24,lapeigvals_gsm8k_llama8b,leave_family_out,dufs,hallucination,target,True,500,0.6954084850048307,1.0021226098250042,0.022017545711428093,0.30606446937040327,13.93044115089427,0.004975124378109453,0.7236438504619437,0.6007380347684106,0.01066409025584377,0.1229058156935331,11.525204001924351
global24,lapeigvals_gsm8k_llama8b,leave_family_out,dufs,trace_length,nuisance,False,500,0.3203539780432819,1.0009227389955004,0.020237885188458878,0.6799413525515658,33.62845250947113,0.004975124378109453,0.4586293497229113,0.24802255753020028,0.008866235948220062,0.21060679219271103,23.753799630720557
global24,lapeigvals_gsm8k_llama8b,leave_family_out,dufs,row_order,nuisance,False,500,1.0319456351653744,0.99908327477353,0.02066969658328839,-0.03289251378899681,-1.5898811218358133,0.9502487562189055,0.2553448410869663,0.2483725056090143,0.008664197204093445,0.0069723354779520075,0.8047295454745526
global24,lapeigvals_gsm8k_llama8b,leave_family_out,ungated,hallucination,target,True,500,0.7128395394651872,1.0003747532189962,0.021073559397105045,0.28742749937319084,13.644359186579026,0.004975124378109453,0.7135534540559387,0.6008761376760403,0.010278112232719506,0.11267731637989842,10.96284160248802
global24,lapeigvals_gsm8k_llama8b,leave_family_out,ungated,trace_length,nuisance,False,500,0.2978490293447374,1.0000595231439982,0.01897264399365064,0.7021686985107084,37.01173616256447,0.004975124378109453,0.53610802000667,0.24883033838198074,0.008881632563986823,0.28727768162468925,32.345143705847576
global24,lapeigvals_gsm8k_llama8b,leave_family_out,ungated,row_order,nuisance,False,500,1.0258763472006487,1.0044311240600796,0.02075149421009453,-0.021350615912700783,-1.0334303122199786,0.8407960199004975,0.23868500483082816,0.24846215575736263,0.008296440180878363,-0.009777150926534472,-1.1784754320375685
global24,lapeigvals_gsm8k_mistral24b,leave_family_out,dufs,hallucination,target,True,1319,0.7333081104908575,1.0008816525202617,0.012322224607391023,0.26733784294640917,21.714710659381286,0.004975124378109453,0.8890900579730424,0.8475991882743316,0.004414018268342222,0.04149086969871085,9.399795645679017
global24,lapeigvals_gsm8k_mistral24b,leave_family_out,dufs,trace_length,nuisance,False,1319,0.3934381152182657,1.001708248206454,0.011718085229106322,0.607232828597836,51.90866264373279,0.004975124378109453,0.45675777267308426,0.24925814175946848,0.00585696585599958,0.20749963091361578,35.42783687240786
global24,lapeigvals_gsm8k_mistral24b,leave_family_out,dufs,row_order,nuisance,False,1319,0.9876167650624694,1.0004682947046433,0.012515609503550478,0.012845514155916206,1.0268400942461546,0.14925373134328357,0.25557561049102745,0.24951586888452212,0.005570063785350788,0.0060597416065053256,1.0879124261453497
global24,lapeigvals_gsm8k_mistral24b,leave_family_out,ungated,hallucination,target,True,1319,0.7080801323988136,1.0006670983091563,0.012052442672521141,0.29239191176039636,24.276154955494935,0.004975124378109453,0.8945627323564038,0.8484549744037355,0.004544860433214555,0.046107757952668305,10.14503275297643
global24,lapeigvals_gsm8k_mistral24b,leave_family_out,ungated,trace_length,nuisance,False,1319,0.21169312036769122,0.9997645636033564,0.011815669379134825,0.7882570276298794,66.69714748682058,0.004975124378109453,0.6082317708921439,0.2501316594136535,0.005619840738133957,0.35810011147849036,63.720686788963334
global24,lapeigvals_gsm8k_mistral24b,leave_family_out,ungated,row_order,nuisance,False,1319,0.995101360427477,1.002423219057265,0.011868698928223247,0.007304159052375059,0.6169049087913933,0.26865671641791045,0.25275264820492216,0.24926527077722774,0.00564639400013722,0.0034873774276944214,0.6176291324356165
global24,lapeigvals_gsm8k_nemo,leave_family_out,dufs,hallucination,target,True,1319,0.8186270241513283,1.00103973411924,0.012273803199957963,0.18222324624147587,14.861954929221659,0.004975124378109453,0.7710426759990191,0.7169435211949667,0.005879328723685141,0.05409915480405236,9.201587008753478
global24,lapeigvals_gsm8k_nemo,leave_family_out,dufs,trace_length,nuisance,False,1319,0.6318836987965764,0.9995544892989366,0.012881549467982688,0.3678346647817426,28.54243516404702,0.004975124378109453,0.34738435691943476,0.2495166708535853,0.005559530376998448,0.09786768606584945,17.603588689929513
global24,lapeigvals_gsm8k_nemo,leave_family_out,dufs,row_order,nuisance,False,1319,0.9983724886713546,1.0019549100787595,0.012753598856074208,0.0035754317598216422,0.28089494172059676,0.3582089552238806,0.2565870816203221,0.24944490837935063,0.005344264933666482,0.007142173240971494,1.3364182595026293
global24,lapeigvals_gsm8k_nemo,leave_family_out,ungated,hallucination,target,True,1319,0.7784239427353938,1.0010134155920358,0.011634855143658546,0.2223641255846651,19.131262925775403,0.004975124378109453,0.7904066249385572,0.7172488292271336,0.005779105483935036,0.07315779571142356,12.659017198213498
global24,lapeigvals_gsm8k_nemo,leave_family_out,ungated,trace_length,nuisance,False,1319,0.32487577283296937,1.0008365390499903,0.01184195183879385,0.6753957712801467,57.08187091274897,0.004975124378109453,0.5672008184362076,0.24963257168385602,0.005178183833799075,0.3175682467523516,61.32811366786905
global24,lapeigvals_gsm8k_nemo,leave_family_out,ungated,row_order,nuisance,False,1319,0.9922092581265316,1.0009377985463777,0.01242027759976819,0.00872036247659162,0.7027653246662507,0.22885572139303484,0.25583809319169865,0.24891170806396837,0.0055264716963743694,0.006926385127730278,1.253310522204306
global24,lapeigvals_gsm8k_phi35,leave_family_out,dufs,hallucination,target,True,1319,0.7895726106687861,1.0000898212638671,0.013367210962142035,0.21049830337143027,15.74877595567973,0.004975124378109453,0.8035128779499432,0.7415665648519046,0.005505529760635191,0.06194631309803855,11.251653481370267
global24,lapeigvals_gsm8k_phi35,leave_family_out,dufs,trace_length,nuisance,False,1319,0.5816810541729667,1.0009799286468075,0.010711505312288068,0.41888839373700276,39.14471983623327,0.004975124378109453,0.36910020349103606,0.24971826400365585,0.005501510529546847,0.11938193948738021,21.69984749574106
global24,lapeigvals_gsm8k_phi35,leave_family_out,dufs,row_order,nuisance,False,1319,1.0226558115098972,1.0001303870919978,0.013376094159038787,-0.0225224877762137,-1.6840061194304636,0.9601990049751243,0.24712646448093253,0.2492229998758501,0.005641656982337764,-0.0020965353949175536,-0.37161695606116074
global24,lapeigvals_gsm8k_phi35,leave_family_out,ungated,hallucination,target,True,1319,0.7801275862117703,1.002331136167023,0.01293768230492927,0.2216867679128208,17.174911604576426,0.004975124378109453,0.807633334397517,0.7412153525680186,0.006099160358375343,0.06641798182949843,10.889692667006782
global24,lapeigvals_gsm8k_phi35,leave_family_out,ungated,trace_length,nuisance,False,1319,0.303119017008078,0.9990476293871974,0.011592386430181418,0.696592026153941,60.03324825052682,0.004975124378109453,0.5312104058244658,0.24905304172020848,0.005316760486010975,0.2821573641042573,53.069414137922266
global24,lapeigvals_gsm8k_phi35,leave_family_out,ungated,row_order,nuisance,False,1319,0.9976934372140509,1.000757441707891,0.01169849679422777,0.0030616854455872136,0.2619143764993785,0.373134328358209,0.24944911581747858,0.2487935012833855,0.004931571869431697,0.0006556145340930741,0.13294230550646435
global24,losnet_hotpotqa_mistral7b,leave_family_out,dufs,hallucination,target,True,500,0.9682158337884583,1.0001135203154243,0.021492625103046826,0.03189406590254459,1.4841224082229092,0.07462686567164178,0.564063060230981,0.5524975888207144,0.010941638854247511,0.011565471410266537,1.0570145445603751
global24,losnet_hotpotqa_mistral7b,leave_family_out,dufs,trace_length,nuisance,False,500,0.32849293256356965,1.0036104438797124,0.01908842478508063,0.6726888061330885,35.36790064750705,0.004975124378109453,0.4789248885901786,0.2486801525828625,0.00923687450001149,0.23024473600731613,24.926693115407137
global24,losnet_hotpotqa_mistral7b,leave_family_out,dufs,row_order,nuisance,False,500,1.0429537698575995,1.0028077273529385,0.021185298692089224,-0.04003363896151101,-1.8949953497541103,0.9800995024875622,0.24764834481810635,0.24892830710399075,0.00952018006845465,-0.001279962285884395,-0.13444727690871958
global24,losnet_hotpotqa_mistral7b,leave_family_out,ungated,hallucination,target,True,500,0.9986503377455416,1.0030538512474536,0.018510664895566825,0.0043901067688794405,0.23789061747677406,0.43283582089552236,0.5562921890298431,0.5515003259876939,0.009951303680363876,0.00479186304214918,0.4815311838593155
global24,losnet_hotpotqa_mistral7b,leave_family_out,ungated,trace_length,nuisance,False,500,0.27804240458431706,1.0017556065131707,0.020434929180597895,0.7224448730044003,35.415498411219794,0.004975124378109453,0.5176394827205199,0.24955104203968606,0.009263105838187858,0.2680884406808338,28.94152839921345
global24,losnet_hotpotqa_mistral7b,leave_family_out,ungated,row_order,nuisance,False,500,1.0391955918559046,1.0003873320490981,0.018322359991781664,-0.03879323394401179,-2.118081940547701,0.9900497512437811,0.2535795947773261,0.2484559543931792,0.00833234436383499,0.005123640384146921,0.6149098213445355
global24,math500_dsmath7b,leave_family_out,dufs,hallucination,target,True,300,0.8623827659936416,0.9993712140464436,0.027663375251694745,0.13707463866018033,4.95197880975893,0.004975124378109453,0.7315019595865953,0.6913008002089951,0.010630907365699842,0.04020115937760016,3.7815360434150187
global24,math500_dsmath7b,leave_family_out,dufs,trace_length,nuisance,False,300,0.19094793175441563,1.0045485477789717,0.027347654620226487,0.8099166713479443,29.750288546602174,0.004975124378109453,0.5227988798339916,0.2482026426516709,0.0121793950524411,0.27459623718232073,22.54596685631638
global24,math500_dsmath7b,leave_family_out,dufs,row_order,nuisance,False,300,0.9839750455984299,1.003182411917901,0.02631782316963539,0.019146434478202325,0.7298235190527411,0.21393034825870647,0.2565183629641266,0.24745269374350934,0.011412962714243049,0.009065669220617273,0.7943309241958338
global24,math500_dsmath7b,leave_family_out,ungated,hallucination,target,True,300,0.8289071569420187,1.005826183432104,0.026257147009841143,0.17589423441572985,6.737937919293988,0.004975124378109453,0.7492659450850685,0.6908554913141026,0.012504671981550888,0.058410453770965876,4.671090441807937
global24,math500_dsmath7b,leave_family_out,ungated,trace_length,nuisance,False,300,0.20245511566515512,1.0053406813767833,0.022630954161690243,0.7986203886747137,35.47731836560191,0.004975124378109453,0.5215082845390732,0.24819917992498447,0.011076359611939028,0.2733091046140887,24.67499378762434
global24,math500_dsmath7b,leave_family_out,ungated,row_order,nuisance,False,300,1.0228296087280049,1.002373756897101,0.028155815654824952,-0.02040740960161014,-0.7265231482433891,0.7860696517412935,0.2517919202365284,0.24771078580040432,0.011257311597781866,0.004081134436124095,0.36253188877957676
global24,math500_qwenmath7b,leave_family_out,dufs,hallucination,target,True,300,0.33494590747875536,1.0031101838123069,0.02688267976129377,0.6660926058932052,24.854824082515318,0.004975124378109453,0.8907272885813714,0.6469003837046552,0.011752510580250683,0.2438269048767162,20.74679305428163
global24,math500_qwenmath7b,leave_family_out,dufs,row_order,nuisance,False,300,0.9799484225822199,1.0041338915961937,0.025075872218494107,0.024085900512259395,0.9644916357540045,0.15422885572139303,0.25835637916080906,0.24801318658683427,0.011806297376888451,0.010343192573974785,0.876074203773845
global24,math500_qwenmath7b,leave_family_out,ungated,hallucination,target,True,300,0.35709454761862613,1.0011447323939244,0.028087061850566447,0.6433137626717106,22.930493342517753,0.004975124378109453,0.8848138743559184,0.6489209548620533,0.012708421648220372,0.23589291949386515,18.561936802505958
global24,math500_qwenmath7b,leave_family_out,ungated,row_order,nuisance,False,300,0.9571236269895483,1.005053834740245,0.024802473974901495,0.0476891944430858,1.9324768891683484,0.03482587064676617,0.26503768280370377,0.2475296560838843,0.009583234473207974,0.017508026719819464,1.8269433737395218
global24,math500_r1distill8b,leave_family_out,dufs,hallucination,target,True,300,0.6171564208340891,1.0047286614267485,0.02817041240489794,0.3857481681096803,13.758131582243822,0.004975124378109453,0.751351773185629,0.5885808919976219,0.01249317638350395,0.1627708811880071,13.02878276840232
global24,math500_r1distill8b,leave_family_out,dufs,row_order,nuisance,False,300,1.0461046068576672,1.002676399623053,0.02795317562449401,-0.043312286248026376,-1.5536054943453412,0.945273631840796,0.2491132639787211,0.24773545114345272,0.011297466455480706,0.0013778128352683883,0.12195768322905479
global24,math500_r1distill8b,leave_family_out,ungated,hallucination,target,True,300,0.6317245465742507,1.0021536887792888,0.025300983111695645,0.36963306761486187,14.640899152800246,0.004975124378109453,0.7493354277674542,0.5890465966398607,0.01314172042003539,0.1602888311275935,12.196944235948209
global24,math500_r1distill8b,leave_family_out,ungated,row_order,nuisance,False,300,1.032945713309057,1.0046334887591655,0.025955454211971186,-0.02818164521357955,-1.0908005815915671,0.8656716417910447,0.23123937844672873,0.24759113045565795,0.01091977018218232,-0.016351752008929216,-1.4974447022346868
global24,math500_r1distill8b_mn4096,leave_family_out,dufs,hallucination,target,True,300,0.5697543613506318,1.001012980318134,0.02696752526881895,0.4308222045536742,15.991775836626083,0.004975124378109453,0.7390100829314458,0.5225309019115628,0.013255081278866232,0.21647918101988295,16.331788275416702
global24,math500_r1distill8b_mn4096,leave_family_out,dufs,row_order,nuisance,False,300,0.9880887986991493,1.0017657010473386,0.024632016997830068,0.013652795592712149,0.5552489814128561,0.2885572139303483,0.2587067770201933,0.24724166347564328,0.010943160280999198,0.011465113544550015,1.04769675762285
global24,math500_r1distill8b_mn4096,leave_family_out,ungated,hallucination,target,True,300,0.5752586597335774,1.003739338092079,0.02561858520065495,0.4268844132112659,16.725384130406518,0.004975124378109453,0.7403827815344086,0.5223341523856567,0.013508794011011894,0.2180486291487519,16.141235773600982
global24,math500_r1distill8b_mn4096,leave_family_out,ungated,row_order,nuisance,False,300,1.012179310040541,1.0028996693856242,0.024832518427194764,-0.009252810563395053,-0.3736890675073183,0.6268656716417911,0.2568828820534557,0.24772596352369583,0.01225884906970762,0.009156918529759889,0.7469639668202788
global24,noise_gsm8k_mistral7b,leave_family_out,dufs,hallucination,target,True,1319,0.7141578267867109,1.000696796945563,0.011724859169726607,0.28633944970490344,24.4385852325366,0.004975124378109453,0.641510611422611,0.498857554481823,0.006109771932633793,0.142653056940788,23.348344015730436
global24,noise_gsm8k_mistral7b,leave_family_out,dufs,trace_length,nuisance,False,1319,0.1807848296994553,0.9991047833232833,0.011856930824383142,0.8190531836929879,69.01617001433432,0.004975124378109453,0.5670449641613112,0.2496530062772389,0.005192150540702132,0.3173919578840723,61.12919018737688
global24,noise_gsm8k_mistral7b,leave_family_out,dufs,row_order,nuisance,False,1319,1.024610185787936,1.0005937272350216,0.012540456577034936,-0.024002207788449692,-1.9151183535769472,0.9601990049751243,0.252186285830221,0.24940808754993785,0.0058610630905340175,0.0027781982802831673,0.47400927739033055
global24,noise_gsm8k_mistral7b,leave_family_out,ungated,hallucination,target,True,1319,0.7328953608614895,0.9999218752329432,0.012997018164767412,0.267047377385605,20.545213601017707,0.004975124378109453,0.6378570335532406,0.49903799691275197,0.006033525261448055,0.13881903664048867,23.007948193652197
global24,noise_gsm8k_mistral7b,leave_family_out,ungated,trace_length,nuisance,False,1319,0.19446083351078128,1.000170959922113,0.011941594250576048,0.8055724058155771,67.47090124691393,0.004975124378109453,0.5633438409048378,0.24952077190195926,0.005415025494926525,0.31382306900287854,57.95412584795905
global24,noise_gsm8k_mistral7b,leave_family_out,ungated,row_order,nuisance,False,1319,1.016180190124296,0.9993671163092895,0.012258219215573627,-0.016823721273817666,-1.371575554273495,0.9054726368159204,0.25405158144742745,0.2495012863935959,0.005454057983444504,0.00455029505383156,0.8342953205931681
global24,noise_gsm8k_phi3mini,leave_family_out,dufs,hallucination,target,True,1319,0.8927369217796072,1.000036012065324,0.012347944956965428,0.10729522636301608,8.689631405037145,0.004975124378109453,0.635825387167611,0.5881593725961597,0.005907438851056063,0.047666014571451254,8.068812182953037
global24,noise_gsm8k_phi3mini,leave_family_out,dufs,trace_length,nuisance,False,1319,0.6254493941729953,0.9999973175253296,0.013643524447081687,0.3745489280703467,27.45243172356752,0.004975124378109453,0.3434917656508421,0.2501597552505921,0.0054890708874593686,0.09333201040025002,17.0032437754596
global24,noise_gsm8k_phi3mini,leave_family_out,dufs,row_order,nuisance,False,1319,0.9602073570891826,1.0000763957520236,0.01274953903211105,0.039865993070320196,3.1270964826592254,0.009950248756218905,0.2623846171298976,0.24934552112329592,0.005428031844669075,0.013039096006601664,2.4021775073791236
global24,noise_gsm8k_phi3mini,leave_family_out,ungated,hallucination,target,True,1319,0.9023707124012661,1.0003940123591468,0.012176643980821892,0.09798469277791902,8.050108068550463,0.004975124378109453,0.6351948086119386,0.5882873947145447,0.006027834711907183,0.046907413897393835,7.781801615219226
global24,noise_gsm8k_phi3mini,leave_family_out,ungated,trace_length,nuisance,False,1319,0.29178141945100583,1.00044461838863,0.012079092146518533,0.7083482542782181,58.66858124282767,0.004975124378109453,0.549727157727812,0.24926619411568446,0.005497558878641984,0.30046096361212754,54.653523544680596
global24,noise_gsm8k_phi3mini,leave_family_out,ungated,row_order,nuisance,False,1319,0.9787615411134134,1.0021850617560404,0.011817032769333286,0.02337245039512365,1.9821829303388259,0.029850746268656716,0.2559575217571979,0.24939760759430016,0.005399746565586627,0.006559914162897723,1.2148559350368429
global24,sciq_llama8b,leave_family_out,dufs,hallucination,target,True,198,0.8498718214770937,1.0082301660653865,0.03356787153266566,0.1570656680570127,4.7175569185013915,0.004975124378109453,0.6130852654789724,0.5508393097028373,0.015569308186435796,0.06224595577613501,3.9979911137197846
global24,sciq_llama8b,leave_family_out,dufs,trace_length,nuisance,False,198,0.1769860603316992,1.0055587894431712,0.031065806778142406,0.823992329250381,26.6715342379084,0.004975124378109453,0.6550419792302348,0.24510405046658917,0.014470834133611065,0.4099379287636456,28.328562471149638
global24,sciq_llama8b,leave_family_out,dufs,row_order,nuisance,False,198,1.0202878959996684,1.0034757051932852,0.034678948049376296,-0.016753958984133944,-0.48479529374552516,0.6915422885572139,0.2692592871540706,0.24490234008884534,0.01600489177452067,0.02435694706522526,1.5218439092478477
global24,sciq_llama8b,leave_family_out,ungated,hallucination,target,True,198,0.911643530276573,1.008819504465917,0.032538368782613916,0.09632642287263299,2.98650417415109,0.009950248756218905,0.5884398852022654,0.5495526029854926,0.016254287119674138,0.038887282216772845,2.392432342954235
global24,sciq_llama8b,leave_family_out,ungated,trace_length,nuisance,False,198,0.27267754347792483,1.006631413474387,0.0319420258570159,0.7291187818818622,22.97768692824638,0.004975124378109453,0.5798334302032775,0.24679983505184602,0.013921028384218272,0.3330335951514315,23.92305984585009
global24,sciq_llama8b,leave_family_out,ungated,row_order,nuisance,False,198,1.0195336917080802,1.0073061001751835,0.03044511128474223,-0.012138903487996467,-0.4016274211822176,0.6268656716417911,0.24943532935425333,0.24634617306679857,0.013409210075518246,0.003089156287454764,0.23037570968440307
global24,se_nq_open_llama8b,leave_family_out,dufs,hallucination,target,True,8460,0.5621169975075749,0.9997892396936646,0.0051344430250267175,0.43776450556738583,85.24239923449383,0.004975124378109453,0.7489984154043995,0.5002268279082096,0.0029612269259462914,0.24877158749618988,84.00963307352485
global24,se_nq_open_llama8b,leave_family_out,dufs,trace_length,nuisance,False,8460,0.05072791911513114,1.0003963025808666,0.005300416797333218,0.9492921765261817,179.16862386058756,0.004975124378109453,0.8072621584507952,0.25147254258952656,0.0023784995529364007,0.5557896158612686,233.6723650736503
global24,se_nq_open_llama8b,leave_family_out,dufs,row_order,nuisance,False,8460,0.6691590936465018,1.0005281190995532,0.00569143472849274,0.3311941155149883,58.22240634582621,0.004975124378109453,0.5436345977630074,0.2500783122196814,0.002674402322023305,0.29355628554332597,109.76519244166582
global24,se_nq_open_llama8b,leave_family_out,ungated,hallucination,target,True,8460,0.5767938751385963,1.0008279052779765,0.005406199992777584,0.42368326053179567,78.43476577001753,0.004975124378109453,0.7425234132327144,0.5003294881076924,0.00270710112321524,0.24219392512502202,89.4661536830094
global24,se_nq_open_llama8b,leave_family_out,ungated,trace_length,nuisance,False,8460,0.07168102162477732,1.0003263886930913,0.005168708229338772,0.9283423666165328,179.6668192251809,0.004975124378109453,0.7684594956411965,0.2515562911817828,0.0024773283799781258,0.5169032044594137,208.6534868114569
global24,se_nq_open_llama8b,leave_family_out,ungated,row_order,nuisance,False,8460,0.6746089524755664,1.0002041068927745,0.005058487860243343,0.3255287117633412,64.36610374736475,0.004975124378109453,0.5400683312453649,0.24987303120283685,0.0024112110843277613,0.290195300042528,120.35250747175196
global24,se_squad_v2_llama8b,leave_family_out,dufs,hallucination,target,True,2933,0.2515945400774686,0.9996922172632804,0.01008327543379334,0.7483279996255005,74.19193119317346,0.004975124378109453,0.916386541224985,0.5969034356649153,0.004533311275068164,0.31948310556006965,70.47455737644351
global24,se_squad_v2_llama8b,leave_family_out,dufs,trace_length,nuisance,False,2933,0.1270490705029425,1.0015300954755575,0.009739607074129743,0.8731450297131453,89.78606819728935,0.004975124378109453,0.895920468311352,0.2521353654250818,0.004200392756648397,0.6437851028862702,153.26783474409262
